0.17912,-2.8948,0.3287,-3.7256,-0.32246,-3.4033,2.5818,-1.2209,0.52436,0.59753,0.42771,-1.4361,-2.2598,1.6462,0.39761,1.2272,0.29447,-1.0862,0.14305,-1.159
8.4277,0.59984,1.1333,-2.3977,2.4496,-0.033954,-0.38291,1.949,-4.3136,0.83456,-0.21091,-0.0070789,1.3947,0.7389,0.46502,0.58316,-0.2703,1.2911,-0.85907,0.47883
0.14483,-4.5094,0.69122,5.2396,1.6585,1.1043,0.4448,0.50256,0.47191,-0.04825,-1.467,0.37542,1.0268,1.4747,1.7946,-1.5923,0.77374,0.68734,1.9259,0.7176
-1.4597,-2.4721,0.43482,-2.8277,0.0187,-2.3187,2.8303,0.29536,-1.2493,-0.27317,-1.0939,-2.2872,1.2189,0.47532,-0.26423,0.71458,0.16529,0.76755,1.4942,0.12844
-4.5164,-0.87947,0.10945,-2.9322,1.2277,-1.8132,-0.32557,0.97862,-1.1822,-0.78549,-0.80734,1.0568,-1.4034,1.2336,-1.3487,2.876,0.10374,-0.95535,-0.67322,3.0499
-0.33971,0.88835,-4.5761,-0.43323,-3.9733,-3.8835,6.4594,2.1192,4.2114,2.6232,-2.1504,-0.57503,0.19503,-0.14978,1.6292,0.13143,0.1086,1.0501,-0.71423,-2.6489
-5.7231,-2.2474,0.077778,-3.6402,0.78437,-2.2907,-0.041168,1.0422,-0.45236,-3.3105,-1.757,3.5475,2.3415,1.6818,-0.074693,0.98172,-0.33881,1.4691,0.027114,-3.3954
-3.5376,1.1602,0.64066,-2.3903,-2.7631,2.5235,-8.5176,-2.1859,0.069261,-7.7898,-5.1577,2.2315,-8.1247,0.74302,0.89066,-1.9483,2.8838,0.41271,-3.6538,-0.43579
1.0832,0.83031,-0.91923,0.17417,-9.0917,-3.3738,-0.86728,-1.1721,-0.26996,0.87125,-0.96417,0.81501,-2.6819,2.084,0.29834,-1.3446,0.6641,-2.1837,-1.7922,-0.093742
-0.99372,0.3811,0.94362,-2.3337,0.18684,1.1794,2.7089,0.22787,1.4584,-0.335,-0.87141,1.0723,1.13,0.30977,1.4987,-0.2135,0.59292,-0.08361,0.58841,0.073486
0.89865,-7.1957,1.0137,7.3863,0.50934,-2.0373,1.0611,2.8314,-0.4676,0.23872,1.0806,2.1551,-2.2529,-1.3749,1.0563,-2.0773,0.85776,-1.9759,-0.49543,1.5878
9.0914,-0.3762,1.5575,-1.6651,0.50775,-2.1036,1.8943,2.8762,-0.65924,-1.8549,-0.86242,-2.6843,2.0835,-2.3754,-2.3498,0.25095,-0.56626,-1.0715,-1.821,-0.041189
-0.41299,0.40139,0.049911,-2.0255,0.10288,2.6926,-0.42741,-4.1293,1.0796,2.0134,2.9539,0.2849,0.081054,-0.50793,0.67409,2.5234,3.6732,1.7744,2.5925,-2.0772
12.442,1.6527,0.24579,-0.4952,-0.54015,-0.11564,-0.82709,1.3466,0.96242,-0.78544,-0.029672,-1.8698,2.3657,-1.0591,1.3979,-0.13978,-0.36892,-0.6285,-1.5768,-1.6664
-3.7142,-1.8006,-1.0427,-2.5738,0.78851,-0.69343,2.3302,2.5541,0.44546,0.53827,0.96524,-0.24875,-1.3736,0.019538,-0.30705,-0.58937,-0.98524,1.852,-0.13627,-0.29638
9.5776,1.2407,0.75284,-1.0655,2.0322,-1.7656,-0.2341,1.1879,0.041096,-0.58042,-4.0929,-0.52818,-2.638,-0.58289,0.91708,1.4845,-2.4307,-1.1071,2.4761,0.23231
8.6938,1.7107,1.5609,-0.50817,-7.2655,-0.44141,1.6136,0.77529,1.588,0.23752,0.67771,0.86991,0.03252,-0.74187,1.3219,-0.4778,0.45231,-1.7574,-1.36,0.61373
-5.1834,-1.918,-0.46437,-2.4313,0.93575,-2.5242,3.0497,-0.01695,-2.4044,-1.4327,0.016944,2.8956,-0.58209,1.8361,-0.39906,0.20867,2.6728,2.0435,0.70062,0.58401
-3.0335,6.9596,0.84494,3.835,1.5332,3.8246,-1.0753,6.8743,5.3939,-3.6478,4.8079,1.9268,0.55024,1.4453,4.2381,2.821,-0.14403,-3.2217,0.79585,0.77784
-3.9306,2.3788,-0.31148,-1.4915,0.12107,4.1422,2.1357,1.7578,-1.5101,-2.3108,-0.52908,-1.2575,1.364,0.031542,-2.7434,-0.24345,-1.5555,2.1711,0.7819,3.3765
-5.2184,0.93482,-0.77796,-2.2998,0.76453,2.0212,1.0233,0.40451,0.36564,-2.2254,-1.2593,0.1504,-1.8793,-1.4018,-0.56328,-2.1396,-0.4665,-1.0287,0.10907,0.016948
-1.5238,-1.9254,-0.25402,-2.8444,-0.28924,-0.89431,0.96256,-0.33152,0.0090416,2.5215,-1.6701,-1.8439,-0.95355,0.6822,0.63749,2.1431,0.13292,1.0098,0.61118,2.8991
-3.8797,-1.1708,-0.05005,-2.9588,0.89173,-1.872,-0.16005,0.55293,0.17586,-1.4005,0.64412,-0.1942,1.0052,-0.9336,-0.53081,1.0825,-0.66378,-1.5474,1.2467,-1.3346
-4.9604,-1.0845,-1.6273,-3.6323,-1.1158,-2.1591,-2.5895,0.12197,1.5752,-0.27611,-1.6888,-1.3061,1.4915,-1.9706,-0.11837,-1.8794,-2.8141,0.11904,1.4069,-1.93
-0.026688,-0.25134,0.61625,-0.71103,-1.9485,0.71267,-1.2987,0.83302,0.64694,3.6973,-0.12614,0.81076,-0.64577,0.85107,-0.56237,-1.904,-2.019,-2.4323,0.19756,1.2807
-3.1627,-1.8965,-1.1262,-3.5565,1.5475,-2.1129,0.64029,0.88148,0.65186,-1.8016,1.6734,-0.70701,1.5496,-2.603,-3.2885,1.9507,-0.062103,0.56782,0.36573,-1.1984
11.261,1.2805,1.5143,-1.8347,-0.90452,0.64112,0.10784,1.4456,0.92657,0.056013,0.38252,-1.6732,0.77597,-1.9,0.44775,-1.6901,-0.13725,-1.4239,-1.73,0.70421
-5.1736,-1.5447,0.24016,-3.2862,1.1741,-2.7045,2.4894,1.5631,-0.082284,-1.6853,1.25,0.52634,1.7496,2.7234,3.1269,0.17305,-0.86522,0.86795,-0.91273,-0.097281
6.0727,0.15473,0.82442,0.48092,-8.1577,-0.73677,1.1796,1.1154,1.8749,2.0888,0.67164,-2.3098,2.4279,-0.99309,-0.66713,0.020573,-0.024572,1.6252,-1.8605,-0.92222
9.8235,-1.2318,1.6547,-2.0152,-2.1788,-1.8884,2.7563,0.0049136,0.21763,1.285,0.092894,-1.1068,-1.5146,0.97834,1.3554,2.5647,-0.96213,0.78649,-0.79352,-0.78298
4.0051,0.98663,0.32327,0.84235,-5.4624,-0.52651,0.1308,0.24489,-0.2298,1.8071,-0.64025,-2.3221,1.5222,-0.41012,-2.0973,0.95271,-0.21891,-0.28764,-1.9079,1.1578
7.0901,1.5847,1.5928,-0.012952,-5.8148,-0.49294,-1.1364,-1.9917,-0.11198,0.89146,-1.5473,-0.60035,2.2532,0.57065,-0.58307,0.28322,-1.1317,1.8159,-0.21897,-1.962
-2.5925,-1.8761,0.1599,-2.8872,-0.37471,-2.1373,0.29115,1.0565,-0.66585,-1.4732,0.98236,-0.40374,0.19476,1.6021,0.67738,-1.692,-1.1458,-0.40681,0.74013,2.4988
-5.3156,-1.2204,0.30109,-2.089,-0.95329,-0.31417,-3.963,-0.93232,-0.84297,-2.7118,-3.1038,-1.3502,0.24717,0.57374,0.22617,2.7055,2.8557,-0.12236,-1.4006,1.9029
-2.881,-9.732,0.46679,10.241,1.6689,0.75132,1.4367,-1.5736,1.6132,1.6781,-0.95982,1.3983,-3.2418,-0.26532,-1.3443,1.0486,-0.54115,-1.0554,-1.708,0.57881
9.2154,-0.027745,0.75468,-1.6179,1.636,0.83584,1.2828,-0.13802,-0.17852,-1.5228,-0.29171,-0.8299,-1.5288,-0.051687,-0.1521,1.9115,-1.5172,2.1062,-0.30463,-1.4781
-5.7597,-0.56509,-0.71213,-2.4744,1.0191,1.1223,-1.7473,-1.3395,-0.048331,2.3331,-2.6017,-2.4245,6.3488,2.2084,-3.0187,3.9919,2.0686,1.4845,-1.3527,-1.2384
8.0085,0.16836,-0.64855,0.49782,-0.30963,-0.68302,-1.2167,-0.20307,-0.56687,0.88898,-0.48671,0.059073,1.0198,2.0705,-0.72028,1.5925,1.1276,0.96127,-0.47627,1.1321
6.4173,2.2022,0.23723,2.807,0.73551,0.84419,-2.1577,-0.61459,-2.6712,-5.1764,1.2564,0.43347,0.02126,0.31647,-0.67693,1.123,-2.1623,-0.62999,-0.75879,-0.6212
-4.7681,-1.1025,0.38984,-2.7698,-0.37551,-2.0193,-0.37366,1.2414,-1.4561,-0.094174,0.53666,0.20209,-1.6588,0.093178,-0.8154,-0.39545,-0.49684,0.50059,-1.6574,1.3834
-3.9942,-2.0794,-0.39778,-2.8553,0.82124,-4.2476,1.5763,-0.098295,-0.70414,-2.6209,0.41911,0.79132,0.60756,0.70121,-1.3056,0.086771,0.5013,-1.4025,0.30277,-0.36436
-4.8233,11.39,0.065178,4.9071,-0.43533,-4.2662,0.51502,-1.1894,3.6114,0.17207,-1.2453,3.934,-0.82745,-1.6757,-1.8992,5.0985,1.2831,-2.8392,-5.3335,-0.30893
8.8037,1.3954,1.7671,-1.0202,-7.2454,-0.6832,1.6513,-0.62262,0.54924,-0.12116,-1.5091,-0.51433,-0.66452,-0.92548,-1.2251,-1.0799,-0.0095622,1.3461,0.5144,-1.0059
-1.8266,-1.0431,-0.22312,-2.8171,-1.5771,-1.1776,0.89565,-0.85598,-0.88742,2.1018,0.39278,-0.52917,0.12132,-1.3954,1.7157,1.5728,0.66913,1.5078,-2.3402,0.88277
6.3074,1.3785,0.12209,1.2036,-5.1357,-1.0409,2.873,1.5686,3.5954,2.1398,-0.61284,0.23795,1.2144,-1.1693,1.3175,2.9577,-2.0242,0.24092,1.5295,3.5819
-2.4169,-0.16134,0.83624,-2.0884,-1.572,0.93303,-1.3636,-1.1793,-0.22597,0.56239,-1.6886,1.487,-1.9341,0.08814,-0.16591,-2.1058,0.81649,0.33705,-0.97447,0.13021
-4.2662,-0.20653,-0.11443,-4.3194,0.12153,-2.3007,0.016024,0.59655,2.8484,-1.7183,-1.8194,0.90508,-0.36983,-0.69415,-3.1801,3.1384,0.64753,0.04216,-0.79553,-1.2785
-5.1882,-2.0073,-1.1544,-2.9142,1.3901,-3.0749,0.61148,1.1018,0.80633,-2.4922,-1.0342,-0.23069,1.062,0.8342,1.2169,0.24541,-0.46684,1.3114,1.5464,1.8405
-3.5956,-1.5824,0.38317,-2.5237,0.057936,-1.4979,-1.8509,-1.1006,0.32484,0.53743,0.52518,0.35109,0.8038,-0.65925,-0.13821,0.51434,-0.71013,0.89813,0.93014,0.81057
-3.2664,-1.2178,0.03368,-2.6493,1.3537,-0.070502,-0.055374,-0.080064,-0.97258,4.313,-0.63664,-0.45362,-1.5804,-1.3474,-0.6886,-1.029,-0.74237,-1.1461,0.066317,-0.94931
-1.8721,15.674,1.9787,10.019,2.1197,-2.5851,-0.78933,2.4423,0.67016,3.6051,1.5863,1.3985,-1.0337,0.96432,-1.0928,1.8715,-0.95562,-1.7888,-2.1905,-1.3892
-1.8711,0.59926,-0.58579,-3.023,-2.9893,0.17816,-3.2294,-2.6574,0.55669,1.3484,-2.2587,2.0159,-2.4393,-0.74678,-1.5112,2.1138,1.2825,-2.2962,-3.0782,1.4325
-3.9737,13.792,-0.2696,7.1117,2.4635,-3.0008,-0.84258,2.0415,1.1392,4.8867,-0.23546,-3.062,3.0667,-1.282,-0.32109,-6.8284,-0.30207,4.1117,-6.1279,-1.238
-6.4221,-1.6418,0.27586,-3.638,-1.0225,-0.36701,-1.9665,-0.25774,-0.56823,-2.024,-1.1548,0.6223,-1.4417,0.11533,0.078805,0.25774,1.5602,0.14512,0.91832,3.0381
-2.2154,-6.1707,1.2547,5.6895,0.54066,0.30797,0.53359,1.4345,-1.4368,0.6008,1.0993,0.56724,-2.1479,0.65927,-0.16228,-0.8286,-3.3701,-0.76022,2.5396,-1.3688
-1.8772,-1.6955,0.67416,-4.2666,1.0814,-0.51034,-0.25643,0.69895,0.60085,0.77833,-3.1931,-0.62478,1.0065,-2.0638,-0.088972,-1.5997,0.24117,1.2395,-1.3109,-0.87822
-2.4447,-0.013231,-0.37584,-3.0035,-1.6747,0.47266,-1.096,-2.9351,-0.75348,-0.39522,-2.5321,-1.1575,-1.1016,2.4392,-1.3379,-1.8753,0.45315,-1.3627,4.0462,-0.48734
-3.7588,-0.091733,-0.42542,-1.0128,-0.010919,-1.2926,-0.54529,-0.051574,-0.5144,0.31887,1.3609,-1.1947,1.3145,2.0787,-2.0889,-0.31845,-1.6526,0.20402,0.096413,0.2925
9.5725,1.2895,1.8267,-2.0925,1.4916,0.38617,-0.75934,-1.1317,-0.48161,-0.59892,-1.1296,0.25483,1.7809,-1.2023,-0.18687,3.7837,-0.0068943,0.11351,-1.4158,0.4857
9.9445,-0.12177,0.56924,-1.2872,3.6452,-0.65386,-0.31064,-0.44693,-1.3882,0.24324,1.2487,3.3569,-1.484,1.081,1.8651,1.1576,0.26927,2.5141,0.98544,-0.52545
-4.7505,1.8231,0.50407,-1.1092,-0.070748,2.5237,1.0232,1.7892,0.97817,0.90588,-1.5966,-0.0026445,1.9935,-0.53011,0.33114,2.4842,0.47508,0.63467,0.49477,1.7652
10.261,-0.10609,1.7211,-0.87805,-1.6897,0.51955,1.0194,-3.0751,-1.0755,-2.2009,-0.34792,-0.072896,-2.6632,-0.88224,-0.14262,-1.3393,-2.2775,-0.52727,0.25929,-4.1758
-1.1895,-0.6431,1.3004,-1.0905,-0.50927,0.4661,0.08448,-2.6058,-1.688,0.47689,-0.5348,1.181,2.6012,2.742,-0.87959,0.97924,0.58612,-2.1782,0.44337,-0.61012
10.915,0.056519,1.9908,-1.2257,4.8294,-0.45604,-0.88587,1.7418,0.055672,1.9705,-0.78093,-0.18723,-0.63366,0.3013,-0.47325,1.2102,-0.31851,-0.62983,1.6448,-3.3752
-1.8737,-5.9725,0.4731,5.5451,0.0031402,0.24881,-2.3213,-0.70571,-3.1802,3.843,0.26566,0.00644,-1.4097,-0.82579,0.15027,0.17717,-3.0016,1.9978,1.1371,1.6315
-3.3895,-1.2894,0.17832,-2.0115,0.82858,-1.0328,0.55831,0.17392,2.1056,-0.53467,1.2049,3.0744,2.7116,1.8392,-0.92527,-0.43618,2.2348,1.3488,0.4003,2.0743
-0.16523,-2.1599,0.30911,-1.699,-1.452,-1.2642,2.4669,-1.9156,0.35597,-1.047,0.71796,-0.36832,-2.7654,-1.6852,0.6844,2.5914,0.69306,-0.2228,-0.024613,-0.34963
-1.6089,-8.3725,1.9409,8.7874,-1.9133,0.1513,-3.2385,1.1538,-1.681,1.6186,-0.47382,-0.19848,-1.7155,1.9002,-0.62112,0.78985,6.5262,-0.50478,0.83104,-2.8685
0.25725,-8.1592,2.9665,10.167,-0.51548,0.64459,0.52077,0.79495,-1.0073,1.3453,0.99056,1.9214,1.5033,4.604,1.2259,-2.234,-0.91663,0.34897,2.7077,4.788
-2.2423,-2.8886,0.4211,-1.4012,0.22887,-1.733,-0.34368,0.016964,-0.43629,-0.3288,-0.52659,0.12418,0.96695,-1.9104,0.37588,-0.50314,2.3375,-2.7194,0.27628,-2.1906
10.864,1.5491,0.72479,-1.8917,3.1169,-0.71447,-1.9688,-0.23682,-2.1025,-3.0118,-1.0211,0.71179,-1.0282,-0.42661,-0.41147,-0.24841,-1.7184,-0.33476,0.050412,-2.6277
0.16265,-6.6332,1.7909,5.5188,-1.2178,-0.10002,-0.71788,-0.37482,-2.9012,-1.153,-0.96708,1.157,1.7872,0.076011,1.3224,-5.0134,-3.377,0.70521,-1.8306,0.28183
0.0526,-6.9561,1.5416,4.648,-0.25247,-1.061,1.466,0.75714,2.061,-2.9234,5.8911,0.17101,-1.0873,0.41137,2.9246,1.1651,-3.1874,3.0411,1.6386,1.3884
10.744,0.4433,2.3002,-0.28903,1.7853,0.66983,-0.42221,-0.29522,-0.76458,-2.8277,-0.93298,2.4024,0.79193,-0.42409,-1.5619,-3.1462,1.1532,-1.2895,0.93779,0.74816
6.1034,-0.44177,0.49174,0.02098,4.1811,0.15393,-0.69917,-0.0017091,-1.5064,0.32579,-1.2841,0.30305,1.9079,-0.029038,-2.5995,1.9239,0.35771,1.1521,1.4198,-1.3467
-3.2197,-1.8983,0.32132,-3.3271,2.1673,-3.17,0.80361,-0.64058,-0.50155,-1.0534,1.469,2.2884,1.0277,2.8077,0.29695,0.29056,0.17718,0.62764,0.5699,0.20279
9.841,0.42141,1.2161,0.18964,3.3457,0.6249,2.1396,0.13785,-1.3015,-1.2834,4.1523,1.3286,-1.6876,-0.72229,-0.3867,-3.5745,-0.84693,0.18408,0.43434,-0.32116
11.526,1.828,1.1953,-1.8462,2.6343,1.0983,-0.91616,1.3982,-1.1937,-0.25188,-0.49223,1.0419,-0.82892,-2.427,-1.1049,-0.3815,-0.84663,-0.27348,2.1246,1.6511
7.7313,-1.3455,0.071742,1.1706,8.6348,1.7697,1.3925,-8.8607,5.3819,-0.30893,2.0446,-2.4827,-1.5736,1.1882,1.3317,-5.583,0.62387,-1.471,-0.32,-0.35792
-3.0917,14.755,0.55088,9.3249,-0.48161,-4.444,0.72981,3.2025,0.65709,-1.8407,2.212,1.1506,-2.2828,2.304,-0.20797,-2.9911,0.5453,-2.7519,1.5435,0.31187
9.9583,-0.18219,1.7117,-2.9303,0.16936,-0.28341,1.4825,0.72825,0.10103,-1.3161,-0.45729,0.24278,-0.018013,1.5732,1.171,0.56732,0.65731,0.23718,-1.1683,-0.60574
-4.3394,0.06876,-1.0298,-2.6706,1.2366,0.21066,0.38408,-1.6229,2.3152,0.23059,0.66379,-0.12695,2.3781,0.39055,-0.47463,2.0655,0.94593,1.8529,0.81371,0.24029
-4.7711,9.3861,1.1144,2.712,0.49726,-3.9075,2.4835,-4.5621,-5.328,-0.23329,-0.56034,-2.2448,0.60998,-2.0542,-0.64332,-0.96965,-0.66561,1.9859,-0.79257,-0.1152
-2.5234,10.418,1.4656,5.2437,0.46173,0.83287,0.99292,0.77154,-1.7828,-2.8855,1.6077,-0.13613,0.47257,0.95493,1.9328,2.0336,-0.46058,1.5065,1.5134,-0.71665
-4.912,-6.1607,-0.36864,3.6861,0.85451,-0.54405,1.4831,0.22189,-2.2689,2.8327,-0.50587,1.1143,-1.739,-0.020282,1.2019,0.63447,-0.9291,2.1376,1.5317,-2.1661
0.65133,3.2663,0.99975,-0.15439,0.40262,0.99941,5.3912,-0.51424,0.052083,-0.030356,-0.027164,-0.80267,1.1061,-0.50184,2.0346,1.8965,1.9505,1.3454,-3.255,0.32584
-9.2368,-7.438,-0.58959,6.6463,2.3733,-2.1298,0.28153,1.9546,-0.52233,0.01557,-0.45735,-0.17254,-1.9913,-0.96537,0.58032,0.84636,-2.1814,1.3556,-1.2548,-0.3745
-2.5752,-1.2769,0.28529,-2.172,-0.6648,-2.0458,1.3954,2.1682,1.3431,0.74265,0.16535,-0.39198,0.47328,1.9905,0.099913,-1.9359,-0.12698,-0.83703,-1.434,-0.5058
-0.58663,-3.5018,-0.36745,5.6341,6.6159,-0.61765,4.6343,-5.7856,3.0789,-0.018899,-0.75845,-0.38309,-0.047642,-1.825,1.043,-0.0014045,-0.63355,-1.6878,-3.1811,0.61396
11.073,0.65916,0.96342,-0.90883,-0.66921,0.59132,-0.0088887,-0.84775,-0.32237,-1.3128,-1.9156,0.36024,-1.6683,2.9083,-1.0118,-0.09589,0.80235,0.016658,1.1117,1.8432
-1.9056,-1.0005,-0.38015,-2.2371,-1.0697,0.61744,-0.35628,-1.3071,-0.71405,-1.3733,0.63832,0.081855,-1.6337,1.2074,-0.30466,-1.5277,-0.10205,-3.0043,0.59116,-2.6334
-1.1102,0.63291,0.58543,-1.4579,0.12602,1.0774,0.46116,0.035714,0.70055,-2.5939,0.15105,-0.072661,-0.78548,1.1517,-2.0658,-0.013664,1.2755,-1.5827,-1.3205,-0.31005
-2.3158,-0.07216,-0.10331,-0.82467,-1.3792,3.2621,-0.54058,-1.0508,0.1598,0.5685,-1.5753,0.26039,1.5803,-0.30231,-0.69108,-0.53848,-2.1274,0.56353,-3.2461,-0.0052984
10.711,0.11773,1.5969,-2.4434,0.47767,0.47474,-0.92447,1.1749,-2.363,1.1371,-1.4506,-0.47949,-0.66465,-1.3826,-0.70058,-2.9114,1.0337,0.46936,0.39531,-1.7196
9.5926,0.69508,1.941,0.62744,-5.0062,-1.0842,2.3915,-0.54321,2.9006,-0.28267,-1.0414,-2.0734,1.6726,-0.18132,0.023799,-1.4749,-1.2671,0.30316,3.3913,-1.9231
-5.4144,-2.7895,0.20812,-3.3149,1.7067,-2.7569,1.7623,-0.0024879,-0.63712,-2.2585,-0.81044,-0.29637,1.8935,-0.034194,2.5375,-2.1267,-0.49418,-0.44741,-1.2965,1.0733
-0.87627,-7.8939,2.0851,6.5394,-0.27637,-1.5093,0.64795,2.057,1.5411,-0.34556,0.53587,0.75817,1.3026,-2.0205,-0.17826,2.2246,-1.1001,-0.99926,-0.12513,0.76569
8.2199,1.0616,1.2661,0.95732,-5.8698,-0.046474,2.7023,-0.049874,0.99188,-0.28242,-0.27133,1.1711,0.59588,0.096587,0.26852,-0.069472,1.0544,-3.0282,1.8239,2.2194
-5.718,-1.076,-0.59819,-3.7342,0.16741,0.33879,1.7733,-0.23714,-1.216,-0.68955,1.8614,0.29277,0.70614,0.27732,0.71433,-3.3464,-2.6832,-0.28382,1.26,-0.79293
-2.3612,7.0503,0.99438,1.2052,0.50597,4.5184,3.2062,-0.39378,-0.93794,0.72899,-2.5773,-0.27026,-1.6107,0.65844,-1.8292,0.26389,0.69233,0.32539,-0.27755,-1.3034
10.668,-0.32035,1.4547,-2.684,3.6477,0.11033,-0.062721,0.80585,-0.59469,2.0115,0.28313,0.46609,0.87767,-0.071159,-0.58279,-0.09691,-1.1593,0.12983,-0.96588,-1.1227
-1.442,-6.8079,1.4991,4.8213,0.59303,-0.18784,0.76927,-1.4977,-0.092657,1.1282,-1.4127,-0.81338,0.24725,0.68635,-0.06926,-1.6685,-1.1312,0.91976,-1.5308,-0.66425
-5.6269,3.6164,-0.41621,-0.46251,1.5135,4.452,1.306,3.3317,0.96967,-0.31327,-2.2285,-2.1354,1.2516,-2.2033,1.1361,0.1972,-0.82236,1.7319,-2.356,1.24
-5.6176,-1.699,-0.59301,-4.8317,0.38564,0.94565,-1.2481,-1.4755,-1.1731,0.30015,-2.1884,-1.8632,0.64279,-1.1916,-3.1644,0.92439,0.4004,-2.1435,2.6846,-1.8086
0.71655,-1.152,0.77669,-3.0492,-0.25651,-1.2461,2.4212,-0.12161,-0.081871,0.71619,0.28105,0.48456,0.21558,-1.6962,-0.63046,-0.25691,0.2743,-0.88148,0.88762,-1.9417
10.031,1.2994,1.0275,-0.14842,-0.18667,-0.29701,-0.17556,-0.90767,0.92904,-2.91,-2.3939,1.972,1.3743,-0.86922,-0.043843,0.89498,2.9954,2.3976,-0.45137,1.2627
1.1341,-6.2099,1.3065,5.7275,-0.24552,3.0213,2.8554,0.38407,-1.0762,0.091823,1.4766,-0.9587,-0.5537,1.1681,1.8265,1.1994,0.51156,1.8436,-1.2014,1.4431
