-7.0237,-3.5554,10.098,7.6172,2.1404,-0.5228,-2.7868,-1.3278,-0.4184,1.4577,-1.5213,-2.862,-1.5144,0.57583,-3.1709,0.30371,3.0322,0.1517,1.5945,-1.5773,-1.0679,-0.62158,-2.9055,-1.5513,0.58558,1.4504,0.98365,0.31066,-3.7575,-0.035498
-7.7946,1.4209,-2.079,5.9706,8.8425,0.47503,2.8227,4.5414,5.5247,-0.81908,1.0752,1.0263,-1.4188,-2.5148,-1.6965,0.55791,-0.72093,-0.76853,1.2935,-1.3385,-0.89273,-0.71916,-1.4026,-0.25697,1.4951,2.1318,0.75547,0.51349,-1.0641,-0.86758
-2.1622,0.64818,2.364,0.79479,0.73328,-2.0341,-1.6465,-2.0678,-1.1909,-0.91718,0.33354,-1.3418,-0.71213,-2.0871,-0.29669,1.2395,-0.84447,-2.6798,0.58279,0.82653,-1.2001,3.4514,1.2034,1.981,-1.539,-0.95632,2.5129,-0.31651,-1.3787,-3.391
-2.2914,-3.1316,2.7466,2.1807,-2.6703,-2.3146,-1.1549,1.6627,-0.58063,1.6055,1.8787,-2.8278,2.2181,-0.24857,-2.0998,0.84629,0.91852,-0.44586,-1.9717,-0.0058408,2.3854,0.56959,2.1862,-0.3745,-6.7013,-9.2249,0.36379,3.0121,2.333,-3.0889
1.6525,-1.9239,5.2897,3.1925,-4.0171,-0.3608,-1.2219,1.017,-0.9073,-1.7443,0.87269,1.3048,0.54067,-0.75624,-2.3558,-3.0076,-3.4592,-1.8358,-0.85787,-2.8045,-2.3762,1.1327,-2.0448,-0.62426,0.84031,0.75604,-1.5583,-0.58895,3.2437,-0.087135
-4.0613,-5.3413,9.6078,5.9041,-1.4241,0.71904,-2.0281,1.4763,-0.83921,-0.45198,-1.5955,-3.6973,3.5182,-0.1065,-2.8688,1.8864,4.2653,2.603,-3.2936,-0.64271,-2.2725,-1.0888,-2.966,0.20779,-3.333,-1.4402,0.05992,0.88457,-0.22106,-0.86668
-2.6638,3.2898,1.0088,2.233,8.7932,9.0242,10.468,-2.0009,-1.9191,0.4357,0.18267,-3.1337,0.31979,-0.70173,-0.46715,0.92719,-0.38452,-0.51158,-0.58936,-1.1934,-0.13334,-0.20776,-0.69936,1.6611,-0.68248,0.55232,0.77011,0.32079,1.0577,0.006939
-3.7001,-2.0488,1.079,1.6266,-5.9067,2.0645,-2.1186,0.09278,-1.272,-1.9806,-0.27227,-3.4801,-1.2775,0.79657,-0.64065,1.1033,1.1005,1.5,-0.5023,-1.1244,2.1118,-0.31237,1.8213,0.63602,1.0515,-1.6191,1.8392,-1.7424,1.2108,-0.7294
-4.8526,-1.3575,-0.49628,5.4428,5.8087,0.40322,3.7106,2.8766,6.6323,1.0006,2.4164,1.3739,-1.3903,-2.7873,-0.91656,-1.3162,0.058103,0.057752,-4.3382,-1.6412,-0.41021,0.79071,2.1639,0.79043,1.6737,0.076687,-0.52681,1.5376,1.3251,1.603
2.7506,5.5744,2.0742,-3.1177,4.3113,11.157,10.031,-4.9271,-1.4047,0.89316,-0.75959,-2.333,-0.73872,-2.9532,0.13417,-0.39866,0.50285,-1.3645,-0.052379,2.4929,-1.9206,-1.3946,1.004,-1.0129,-2.1648,0.73936,1.1322,-1.3741,-1.0002,0.99518
-4.3217,1.0357,0.4375,5.3554,5.0749,0.51513,-1.3871,0.59444,-0.9902,-1.2395,0.86372,-1.1402,-0.13561,-2.6942,-1.0528,1.5033,0.167,-2.2517,-0.33822,-0.95746,-0.75493,1.6865,-0.81374,0.030071,0.086835,0.23809,0.30699,-1.0591,-0.10417,-0.22948
-0.54037,-0.30858,-2.1011,0.35365,-0.4731,2.2441,-0.15457,3.1292,-4.3121,-3.0355,-0.71827,1.9066,-0.41773,-1.5358,0.46708,-1.4757,0.64188,-0.487,-0.71202,-0.93077,-0.62872,-4.1046,0.018931,2.2282,-0.73156,0.24572,-0.030766,-0.8464,-0.064855,0.98214
-2.2345,-1.0712,-0.92304,2.4927,-1.9234,1.0946,1.5977,3.7115,0.29695,0.55313,0.68048,2.6194,-2.1365,-0.20065,0.17039,1.1476,-1.1592,-0.31771,-1.4955,2.5956,1.214,1.1404,-1.471,1.5984,0.60028,-0.98828,-0.81302,0.8691,0.5459,1.5839
-2.8503,-2.8568,10.893,4.1684,-1.4737,3.142,-1.4637,1.3578,-5.0562,-0.42952,0.51239,0.018378,3.257,-2.0942,-3.095,-2.0435,1.7759,0.62266,-0.56611,-0.82572,-0.43466,1.4557,-1.2234,-5.3734,3.1698,0.2734,-0.42378,0.70035,3.3896,-0.23969
-0.25948,-1.5117,-2.4355,0.88744,-5.9878,1.3491,0.73135,1.2522,3.3777,-0.89145,-1.1126,-1.3491,0.44631,1.0414,0.52599,1.8366,-0.078805,-0.066064,-0.33071,0.61479,-0.16391,0.95558,-0.36332,0.14597,2.6036,1.2173,1.4234,0.89308,-0.53812,-3.3508
4.0028,-0.87681,0.88941,3.2818,-1.6572,-1.3444,1.1867,1.0528,0.9886,-1.1915,-0.58033,-2.3597,-1.6749,-1.0669,-0.0085718,-3.4743,1.8419,1.3479,0.41936,0.016231,0.70099,-1.001,-3.4193,0.90878,-0.32917,-0.86743,0.91532,0.30272,0.12424,0.2387
1.4551,1.1472,-2.0349,-1.7248,-4.3287,2.6433,-0.79108,0.82334,-2.1567,-1.1914,-0.37751,4.2513,0.70615,-1.256,-2.9672,0.11535,1.0285,-2.2074,-0.51926,-0.24381,2.7819,-2.4813,0.87809,-2.0006,-0.33241,-2.1295,1.3173,-0.479,1.091,2.8556
-6.0095,1.2351,-0.22742,3.9194,5.1423,-2.3669,0.10199,0.27159,1.8049,-0.36916,0.16539,-0.41236,-2.1357,1.0327,-1.9724,-0.26593,0.84552,0.22748,0.1395,-0.18287,1.293,-0.30891,0.76818,1.3817,-2.1902,-1.4125,-0.27263,2.0011,-1.7721,-3.1936
8.0021,-4.6224,21.928,5.5595,-5.7215,0.85646,-0.91284,1.3301,2.8261,1.0526,-3.7723,0.97658,5.3929,0.42526,-3.7941,0.77264,-0.043143,-2.1066,-3.0473,-2.5612,-0.8474,4.1223,-4.3403,-2.1017,-5.4257,0.56798,0.43862,-0.47281,-4.1972,-7.1089
-6.7446,-3.7319,0.32707,-0.19891,-7.2178,-0.040353,0.39512,-1.2976,6.1537,-0.56214,-0.42131,-2.2752,-2.1761,-1.272,2.1988,-1.5759,0.23626,1.7587,1.2007,-0.42654,-0.4602,-0.53336,-2.7815,2.8271,-1.6097,0.43955,-1.1894,0.6808,-0.80938,-1.1306
7.9856,-6.5163,15.505,9.8013,-0.46298,-1.6369,2.268,-0.97926,-2.9642,0.58463,0.49052,3.4213,-0.85956,-0.09562,0.81431,-2.3363,1.4893,1.5499,1.6111,-6.2992,-2.0786,3.7584,-1.7768,3.5522,4.8915,-1.6395,2.3816,3.0598,2.8278,-2.4614
-7.9999,-4.7913,1.1486,0.14475,-4.8313,-0.33136,-1.5835,-2.8611,5.6535,0.47858,-1.3401,-0.76969,-2.7914,1.1445,0.50799,1.592,-1.091,2.2539,0.55841,0.97824,3.5844,-1.7758,1.4474,-0.065745,0.082613,0.69928,-0.4853,0.68619,-1.1164,-1.2957
-3.5795,-1.0414,0.65382,3.0981,1.0536,-0.13934,-2.4296,-1.3686,-4.5094,0.075202,0.34322,-1.1993,1.1254,0.54281,0.026558,0.36624,1.2589,-2.6299,1.3775,-2.7735,0.02045,0.38701,-1.0924,-1.9865,-1.4803,-0.28164,-0.52792,-1.113,0.81969,-0.042035
-3.3982,-1.309,-0.062104,0.30865,-3.3537,1.1917,-0.8719,1.374,-1.9659,-0.6454,0.35029,2.1233,-1.1358,-3.006,-1.6941,-0.0095278,-0.89365,-1.0651,-0.57143,-1.428,3.1893,-0.13956,-0.89853,0.84243,-0.74812,-1.7295,0.41523,-0.51797,-0.028671,-0.22305
0.2041,-1.5099,0.4507,-0.43002,-3.7986,-0.12266,-0.74535,0.34268,-0.94529,-1.4797,0.54945,3.9678,1.5368,-3.2727,-3.6228,1.4897,-1.0372,0.69237,-0.28672,0.18022,2.3707,1.7712,-2.1057,2.9213,-0.94891,-2.8042,0.75216,-1.2753,-0.19417,2.8779
-3.69,-4.0639,7.3772,6.8342,0.5841,1.1539,-0.27174,1.9382,-2.8071,-0.84871,0.84452,-2.5551,2.1016,-0.50935,-0.46181,-2.1479,0.36786,1.55,-2.8197,1.4603,-2.3183,-0.81013,0.79193,-2.3836,3.0244,-0.42806,-0.039027,-1.5375,0.70025,1.2716
1.3898,0.51472,3.6866,-0.64557,-0.087544,-2.6397,-0.22411,-4.1398,-3.044,-0.49702,0.39219,1.3169,-1.6869,-0.71945,-0.46439,-1.6033,-0.050143,-0.40376,-1.2656,-1.871,-1.8961,1.6155,-1.1029,-1.4046,0.59568,-2.4471,-0.83092,0.62513,1.2521,-1.0754
-4.785,-0.6799,2.0058,5.3495,5.6805,-0.8317,0.57466,0.83192,1.9091,0.38013,0.43444,-1.0831,-1.9821,-1.7305,-2.1274,0.42046,0.020112,0.20017,0.021843,-1.4043,-0.43768,-0.67493,0.83651,-0.17733,-0.27815,-1.9158,1.9784,0.064965,-1.2656,-2.3731
-1.845,-0.43964,-1.3098,-1.9119,-5.1087,1.8156,-0.020217,1.5305,-0.59478,-2.8784,-0.23479,1.7615,1.2008,-3.0496,-0.36833,0.27094,-1.0934,-0.32973,1.072,-2.2757,1.8341,-1.3193,2.0488,-2.411,-2.9222,0.55454,0.47021,0.25855,0.89707,-0.80756
-0.22332,0.14688,-0.33763,-0.27261,-2.6625,2.8873,-1.2958,2.8022,-1.7136,-3.7279,0.34546,1.2771,1.216,-4.7479,-2.4837,-0.27965,0.78945,-2.2056,1.2939,-0.68729,3.4289,-2.8283,1.4607,0.93426,0.054295,0.2264,1.6499,1.7194,0.35237,1.3348
8.247,-4.4446,2.2608,2.6151,-4.5049,0.14585,0.24305,0.46125,0.55882,-2.0294,0.35978,-5.6211,1.079,1.6606,-1.8843,-3.954,-3.3342,-2.39,3.3902,0.24958,0.62353,1.958,0.4573,-1.2896,3.8107,-0.66199,0.057904,-1.2849,1.7706,0.12516
-0.018199,-2.1838,8.2714,-1.1563,-5.7761,0.29966,-1.1465,-0.6609,2.7299,-0.13547,-0.16678,1.463,-0.36268,-0.94116,-0.97364,-1.4033,-2.0421,-1.059,-0.30368,3.0481,-0.46465,-0.26634,-1.1137,-2.9483,-0.5845,-1.1082,-0.90755,0.29531,-0.89597,0.91265
13.404,-1.9787,9.5406,0.90736,-1.4481,3.3207,0.58334,2.6751,0.34562,1.565,6.7104,-0.96752,-2.0856,1.0188,-2.7174,0.11398,0.78488,-2.9254,2.8776,-0.32739,-0.89225,0.58817,-3.0314,-0.51194,3.7683,-0.99043,-1.7945,-0.043068,-0.45542,2.0289
2.2558,1.7652,-0.14309,4.7926,1.4085,-0.67005,-0.78733,0.50166,-2.6937,-1.0759,-1.6124,-2.6767,-0.2608,0.95608,0.67536,0.088903,0.89663,-3.6191,0.31472,-1.2944,-1.4093,-0.30846,-0.15157,-0.71066,-1.4391,2.3395,-0.47558,-1.5275,1.9219,-0.92211
-3.7921,1.6467,-2.6253,2.4261,2.884,-1.8495,-0.75664,-0.35374,0.55182,-1.122,-0.026538,-1.3854,-1.3991,-1.3897,-0.378,0.25876,0.75491,-0.70714,0.43934,0.17752,1.0452,-1.3606,-0.5906,1.6952,-0.69305,-0.32746,-1.2594,-0.74141,0.37055,0.41176
3.2541,-3.7637,15.871,4.6235,-1.8387,-0.21988,-0.78709,-1.0622,0.66127,5.4089,0.40822,4.0653,5.3719,3.9249,-1.9895,7.1806,-0.4121,0.84299,-7.3137,2.2054,-1.2152,-0.094378,-9.1797,7.1137,4.3626,6.434,-2.4427,-0.71823,-4.3943,-9.2442
5.9694,5.0915,3.7303,-0.15504,-0.18901,5.5432,-1.662,1.196,0.21983,0.97949,0.77024,-1.8638,-1.7603,1.6572,0.54239,-1.4007,-1.4215,0.97131,-0.16227,-1.6828,2.1897,-1.2436,1.0847,-0.33551,0.20774,-0.0020912,-1.4233,1.066,0.061881,3.3098
-6.4253,-1.1288,0.75232,7.8399,10.848,4.6344,4.6243,10.961,4.1067,-2.7695,3.6248,4.8756,-1.5292,-2.9464,-2.3855,-3.1403,-1.4207,4.5352,-4.686,0.19024,2.6788,-2.8665,-1.6651,0.17807,-0.19314,-1.5031,1.2864,-0.46471,0.22086,-2.0559
5.199,-0.16514,1.5522,4.3544,-4.6392,-2.3512,1.1299,0.34674,1.2908,-0.58788,-2.631,-0.94858,-3.4812,0.027148,-1.8488,1.0129,2.2814,1.0664,0.038243,-0.90502,-1.694,-0.37793,-0.081417,0.9232,-1.0304,0.63355,1.4398,0.68247,0.70716,0.60385
-7.7222,-0.8208,0.037598,4.9841,5.5728,-3.3674,0.28213,-0.22257,2.7861,1.6467,1.0432,-2.2875,-1.0042,-3.5335,1.4947,-0.95993,0.66273,0.071328,0.0087111,0.85838,-0.10487,-0.69082,0.64721,-1.1757,-0.24835,-0.10858,0.071562,-1.0572,1.3276,0.6942
-6.1939,-2.5106,-0.51917,1.2178,-2.5701,-1.1487,-0.38624,-1.5764,0.4935,1.3469,0.37133,0.54019,-1.1913,0.52947,-1.9065,1.1817,-0.097109,0.69908,0.0052611,-1.2882,-0.95893,-0.22702,1.7032,1.2669,-1.811,-0.60617,1.1491,0.23686,1.1656,-0.12539
-2.6453,-2.8706,4.2801,0.15686,-5.4367,4.6247,-0.25401,2.7412,-0.16233,-2.3936,0.94117,1.5733,-1.4348,0.50385,-1.0663,-2.2115,0.90598,0.69612,-1.4721,-1.5263,-1.0503,-2.111,-1.207,-1.2435,-0.65643,0.89902,0.27771,0.50256,0.80706,-1.9781
-2.7291,-2.3383,1.2123,3.4578,-1.499,0.86142,-2.4656,2.3796,-1.9243,-1.2395,-0.94841,-3.4991,-0.069037,2.5486,0.70764,0.92677,0.2628,-0.89817,0.74776,-0.14024,-1.1156,2.5162,-1.7124,-1.7463,1.8009,1.8522,-5.0964,1.0927,2.8429,4.7599
5.7754,-2.333,11.073,3.7923,-1.0612,-5.1537,-0.99373,0.91122,3.3474,4.607,-3.3901,2.7063,6.8525,-0.98289,-2.3025,1.3829,-2.2282,-5.0512,3.507,2.8004,2.9165,8.2081,-2.8865,7.0966,0.076562,1.4617,-6.2159,1.4309,7.0278,-0.035812
-4.2301,-1.7676,4.877,2.3797,-0.49923,-4.0459,-2.3827,-3.6616,-2.548,-0.24221,-2.791,-2.4044,-0.40905,1.2626,-3.1833,-0.93014,-2.4273,-0.4639,1.8479,-3.0393,-0.59081,0.21007,-0.52229,-1.5568,2.5302,-0.79129,0.44747,1.4465,0.86268,-1.0632
9.3406,3.2727,5.8796,5.3423,-2.094,0.94157,-1.144,-0.61501,2.3014,-2.5147,-4.1008,1.1868,3.8764,-3.6791,-3.9712,0.54271,0.64624,-0.43601,-0.79572,-0.4418,0.47059,-1.934,-1.3265,-0.2805,-1.6609,0.67555,1.6338,1.1574,1.9313,-1.6882
-5.12,-1.8636,-2.8422,-0.0081593,-3.5299,0.70351,-1.1819,0.34138,-0.38724,-1.0477,0.35522,0.11892,-0.38656,-3.0773,0.22115,0.32775,1.0158,-0.13806,0.42387,-0.087446,2.473,-1.7915,0.47734,0.54297,-1.4064,-1.5394,-0.97722,0.86632,2.3387,-0.17388
6.9004,6.4718,4.2659,-0.66298,0.019268,4.3271,-5.1828,2.068,0.15478,5.2425,0.024979,-1.6279,-1.8147,-0.61773,0.69168,-0.70299,-2.5039,0.15793,4.104,-0.03316,2.195,1.1001,-1.066,-0.56278,0.5732,1.8803,1.1683,-0.64235,2.1087,2.4817
-0.41833,0.68077,-0.54173,3.448,1.7564,-0.5096,-0.6003,2.5726,-3.6769,-1.7316,0.15485,0.3442,0.26291,-0.56573,0.88242,-1.5773,-1.7588,0.56552,1.2036,-0.0016269,-1.4179,-1.1615,-0.28135,0.012997,-0.3268,3.6404,2.0439,-1.4464,-0.63721,-0.93092
-3.8515,0.75136,0.52119,0.33893,-1.9489,-3.2265,-2.8668,-2.8225,-0.8981,-1.6873,-1.1582,-1.432,0.15873,0.044724,-0.31279,0.34048,0.2074,0.14039,0.5771,-1.152,-0.11972,0.19461,1.2831,0.40119,0.39499,1.9092,0.37981,1.5315,-1.8442,-0.70496
-4.0328,0.77045,-1.4356,3.0179,3.6504,-2.4317,0.87887,-1.4938,1.9303,1.0377,-0.023914,0.5096,-1.6896,-2.8104,-0.20838,1.037,-0.74828,-0.18068,0.50023,-0.70626,0.18442,-0.56933,2.1314,-0.38407,0.14316,-0.2971,2.8027,-1.6429,1.3509,-0.98855
-4.0043,-1.6807,0.31532,-2.7499,-6.7459,6.2726,0.71568,2.0425,2.2748,-0.73187,-0.3049,2.3161,-1.908,-1.4568,-1.4423,-0.29767,-2.0879,-0.88373,-0.18345,1.4276,-1.7276,0.70885,-0.28789,-0.71046,-1.7251,0.48091,0.21402,1.5874,0.8568,-1.0857
17.112,-1.9575,2.9178,1.0058,-1.3803,-3.0304,1.2621,-0.13972,2.3472,-0.78226,-1.011,-1.7346,4.4227,1.3142,-3.3666,2.2513,-2.4317,-4.2434,-3.8119,-0.1392,0.23356,-2.0427,1.3944,-0.39026,-1.4222,-2.1386,2.7488,-1.6776,1.8533,0.78436
6.0554,-3.4489,15.223,7.3378,-0.85561,-2.417,1.3473,2.0952,1.9143,3.6758,-2.2588,1.919,4.3961,5.6985,1.7946,-0.35253,-0.0097259,-3.3609,3.7523,-1.2089,-0.94996,0.81711,2.5631,8.9994,-10.448,3.687,-2.3846,-4.9183,1.1056,3.4573
-3.7905,-2.5125,0.51415,0.30975,-8.9477,4.9282,-0.033101,3.3767,1.0336,-1.2392,0.80351,3.2497,-0.82821,0.069799,-0.32562,0.17597,-1.3479,-0.21768,0.284,0.46287,-0.045499,-1.1847,1.0655,-1.4349,-1.7535,-1.4672,1.2957,0.61785,0.8276,-0.2884
1.7641,3.3931,4.168,-1.3886,4.5094,9.6776,10.048,-3.6879,-4.5957,-0.55017,-0.16904,-1.4335,-2.8502,0.38312,1.7589,0.61558,-0.0090276,0.44061,-0.17844,0.65516,3.2642,-1.4698,-0.82842,-0.25483,1.1555,-1.2137,0.27937,0.70581,-1.3935,1.167
-5.0393,-0.3556,-1.0037,0.12976,0.51499,-1.9871,0.12332,-1.6869,-0.075943,0.66164,-0.57793,-0.36111,-2.7586,1.2111,1.9288,-0.46875,0.55016,0.031057,1.0249,0.78435,0.50353,-0.65413,0.074208,-1.0919,-0.74098,1.5293,-0.77958,0.53091,-1.0126,0.13518
-4.3126,-0.098769,-1.8273,4.0047,2.2329,3.7489,0.52125,3.7708,-4.3333,-2.9914,1.5501,-0.090389,-1.3936,0.41443,0.94999,-0.059736,-2.076,0.21623,-0.50397,-0.071944,-0.43212,-2.2033,2.113,-0.045692,-1.3271,-0.20179,-1.3464,1.0769,-0.28741,-1.776
-7.3817,-1.3358,-1.2904,-2.2715,-6.3554,2.2863,0.36943,1.0621,3.5154,-1.3351,-1.1711,-1.547,-1.2699,0.59178,-0.95311,-0.87024,-0.10105,1.178,-1.1586,-2.2058,0.46857,0.83048,3.5364,2.1416,-0.9453,-1.2562,1.0826,0.38817,0.78932,-1.2289
-7.9685,-3.5556,6.8102,5.5457,0.55321,0.97978,-1.783,2.1419,0.084192,-1.0632,-1.7331,-4.1063,-1.3444,1.7715,0.78922,-0.3709,1.2642,1.1575,0.084002,0.7379,-2.53,-0.70902,-0.71594,0.54641,-2.72,-0.59405,-0.32712,-1.5945,1.0288,1.2416
6.6224,4.3136,19.755,-1.221,3.8354,-1.3657,-4.1823,-2.676,2.2645,-6.1434,-1.4455,2.5253,1.5744,-0.33707,0.72261,-1.7395,-3.8676,-1.9015,-0.43921,0.78754,-0.39003,3.8817,6.3715,-5.386,1.2226,3.3121,-3.1716,-4.1564,0.46711,-5.1595
1.1185,-1.398,5.0408,7.2259,-2.0089,-0.17543,-1.3272,0.53502,1.8056,1.8375,-4.6385,-2.4798,-1.6988,1.8149,-2.6504,0.22016,-2.9419,-1.0084,2.7628,-1.3988,-1.2302,-0.599,1.011,1.8029,0.83912,-3.1034,-3.5992,0.29088,4.7597,-0.071522
7.2017,1.8806,4.2829,5.1463,0.80476,1.3175,-1.562,-1.3066,0.44397,-1.7681,-1.9978,1.1942,-2.9228,-0.091057,0.78961,1.3816,-2.0502,-3.2195,-0.82582,2.1909,4.0849,2.4152,-1.8212,-2.6552,2.0258,-0.94824,-0.6723,-3.8058,1.7064,-2.4826
-4.3477,-0.5246,0.64229,1.5517,-3.6895,-0.45532,-2.311,-1.6261,-2.1389,-0.95636,-1.1177,-0.54318,-0.95429,-2.3526,-0.4148,-1.0016,-0.77512,-1.689,-1.161,-0.19803,0.75377,-0.43754,-1.7002,1.4142,-1.0072,-0.28849,1.7261,0.28123,0.01434,-0.18509
-2.2943,-3.5134,8.4713,5.2382,0.52097,-0.38649,-2.1426,1.2754,-4.6789,-1.2761,0.36077,-2.2978,0.11344,0.67834,-0.31778,-3.4751,-0.036945,0.413,-0.63207,-0.020909,-4.5475,-0.93875,-2.5607,-3.5749,-1.323,0.4413,-0.35381,1.5448,2.0405,2.7429
10.814,-4.7594,14.435,5.9864,-3.1233,-3.5383,1.8512,1.3633,0.86613,1.7882,2.5114,-1.0194,5.1863,0.20515,1.3042,-0.63592,2.8614,-2.4753,-0.90518,-3.3879,3.0495,3.5908,7.6775,1.2237,0.98894,-0.10677,-0.66126,0.30372,2.8653,-1.8185
9.51,2.7331,2.6689,7.0755,-1.4376,-0.76313,3.1902,1.0673,0.33299,-0.60319,-2.7136,0.45238,-3.3499,3.5785,2.3532,-0.53979,1.9686,0.6178,-0.98403,1.5638,-0.5494,-1.0221,-3.503,-1.8224,0.4082,0.49498,-3.1174,1.6596,0.91766,0.029331
2.379,1.6584,0.27026,-2.9931,-3.7865,1.3996,-1.4478,2.9808,-1.8198,0.73223,2.6716,1.001,0.040567,-1.5247,-3.8776,3.1383,0.52994,-0.88825,-1.075,0.19763,-0.20489,-2.4159,-1.9083,-2.9064,-0.2121,2.2547,-0.19664,-0.61968,0.12556,-2.1292
-5.074,-0.0038496,-2.0708,4.12,4.2463,1.9643,-0.72474,4.9098,-3.4839,-1.2119,-0.080875,-3.1181,-0.14595,2.5435,2.4159,0.67228,-0.29509,2.0806,-1.4212,1.6092,0.023345,-2.4778,-0.35707,-0.96369,-0.67648,1.2322,-2.495,-0.17404,-1.1172,-0.19601
4.7411,0.68422,7.784,5.9564,-1.9387,0.083731,0.88139,1.5641,0.96418,0.28595,-1.6427,1.4811,-2.3388,-1.0275,-0.6974,-5.7653,-4.9997,0.38823,0.0085639,-1.7676,-0.41418,0.10435,-0.83871,-1.1411,1.7135,0.60089,-1.5563,2.8492,1.7185,2.67
-4.2432,1.1841,-1.9723,0.56297,1.7614,-2.342,-2.8255,-2.6682,1.6798,-0.23032,-2.2603,-1.4528,-3.2711,-0.27317,-2.0548,0.15064,0.05509,-1.4288,0.26768,-2.4198,0.42316,-1.2196,0.72649,-1.5535,-0.67037,0.26033,-1.8501,-0.66042,-1.4851,-1.7424
7.6547,0.91667,6.2667,7.6826,-2.5927,1.7454,0.052347,-0.26318,-0.96483,2.1462,-2.4497,1.5876,-2.7591,-0.13093,1.2995,2.3294,-1.8391,1.3402,-1.2901,-0.075639,1.7028,2.9198,1.1944,-0.41734,0.66021,0.19344,-0.29753,-0.081541,3.0277,-2.3159
