0,0,0.74361,0,0,0,0,0,0,0,0.74361,0,1.1653,0,0,0,0.74361,0,0,0,0,0,1.1653,0.74361,0,0,0,1.1653,1.1653,0.74361,0.74361,0,0,0,0.74361,0,0,1.4611,0,0,0,0,0.74361,0,0,0,0,0,0,0,0,0,1.1653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7308,0,0,0,0.74361,0.74361,0,0.74361,0,0,0,2.0309,0,0,2.0309,0,0.74361,0,1.8745,0,0.74361,0,0,0,0,0,0,1.4611,0,1.4611,0,0,1.1653,1.689,0,0,0,0,0.74361,0,0,1.1653,0.74361,1.1653,1.689,0,0,0.74361,0,0,0,0,2.0309,2.0309,0,0,0,0,0,0.74361,0,0,0,0,0,1.1653,2.0309,0,0,0.74361,0,0,1.8745,1.1653,0,0,0,0,0.74361,0.74361,0,0,0,0,0,1.8745,0,2.4878,0,1.1653,0,0,0,0,2.3917,0,0,0,0,0,0,0,0,2.2852,0,0.74361,0,0,0.74361,0,0,0,1.8745,0,0,0,0,1.1653,1.4611,0,0,0,0,1.8745,0,0,0,0,0,0,0,0,0,1.4611,0,0,0,0,0,0,0,0,0,0,0,2.4878,1.689,0,1.8745,0.74361,0,0,1.4611,0,0,0,0,1.4611,0,0,0.74361,0,0,0,0.74361,2.8003,0,2.2852,0,0,0,0,0,0,0,0.74361,1.4611,0,0,1.8745,1.689,0.74361,0,0,0,0,0,0,1.1653,0,0,1.4611,0,0,0,0,2.8652,0,1.4611,0,0,0,0,0,0,0.74361,1.1653,0,0,0,1.4611,0.74361,1.1653,0,0,0,0,0,2.8003,0,0,1.1653,0,0,0,0,0,0
0,0,0,0,1.5004,2.0753,0,0,3.5119,0,0,0,0.77065,0.77065,0.77065,0,0,0,0,0.77065,0,0,0,0.77065,0,0,0,0.77065,0,1.5004,0,0,0,1.7307,0,0,0,0,0,0,1.2007,0,0,1.2007,0,0.77065,0,0,0,0,0.77065,0,0,0,0,0,0,0,0,1.9178,0,0,1.5004,0,0,0,0,1.7307,0,0,0,0.77065,3.5119,0,0.77065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7307,1.5004,0,2.2114,1.2007,2.3311,0,0,0.77065,0.77065,0,0.77065,0,0,0,0,0,0,0,0,2.2114,0,0,0,0,0,0,0,0,2.7036,0,0,0,2.0753,0,0,0,0.77065,0,0,0.77065,0,0.77065,0,0,2.7036,0.77065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77065,1.2007,1.5004,0,0,0,0,1.9178,0.77065,0.77065,0,0.77065,2.2114,0,0,0,0,0,0,0,0,0,0.77065,0,2.5346,0,0,0,0,0,0,0.77065,0,0.77065,0,0,0,0.77065,0,0,0,1.5004,0,0,0,0.77065,0,0.77065,0,0.77065,0,0,0.77065,0,0.77065,0,0,0,0,0.77065,0,0,1.2007,0,0,2.3311,0,0,0,0,1.2007,0,0,1.5004,2.0753,0,0,0,2.0753,0.77065,1.2007,0,1.5004,0,0,0,0.77065,0,0,0,0.77065,4.0384,0,0.77065,0,0,0,0,0,0,0,1.9178,0,0,0,1.2007,0,0,0,0.77065,2.3311,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.3176,0,0,1.1097,1.1097,0,0,1.1097,0,0,0,0,0,0,0,0,0,1.9602,1.3988,0,1.6228,0,0,0,0,0,0,0.7015,0,0.7015,0,0,0,0,1.6228,0,0,0,0,2.3176,0,0,0,0,0,0,0,0,1.1097,0,0,0,0,0,0.7015,0,0,0,1.9602,0,0,1.1097,2.212,0,0,0.7015,0,2.3176,0,0,3.8664,2.212,3.3119,0.7015,0,0,0,0.7015,1.3988,0,0,2.413,0,0,0,0,1.3988,0,0,0,0,0,0,0,0,0,1.6228,1.1097,0,3.5715,0,0.7015,0,0,0,0,0.7015,0,1.1097,0,0,0.7015,0,0,0,0,0,0,0.7015,0.7015,2.094,1.1097,0,0,0,0,1.1097,0,0.7015,0,0.7015,4.4473,0,4.8528,0,0,0.7015,0,0,1.9602,0,0,0.7015,0,0,0,0,0,0.7015,0,0,0,0.7015,0,1.6228,1.3988,0,0,0,0,0,0,0,0,0,0,0,0.7015,0,0,0,0.7015,0.7015,0,0,2.094,0,0.7015,0,1.1097,0,1.1097,0,1.6228,1.6228,0,0,0,0,0,0,0,1.1097,0,1.3988,1.8056,0.7015,0,0,0,0.7015,0,0,1.9602,0,0,0,0,0,0,0,0,1.3988,0,0,0,0,0,0,0.7015,0,0,0.7015,0.7015,0,0,2.3176,0,0,0.7015,0,0,4.5703,0.7015,1.6228,0.7015,0,1.6228,0,0,0.7015,0,1.3988,0,0.7015,0,2.413,0,0.7015,0.7015,0.7015,0,0,0,0.7015,0,0,0.7015,1.1097,0,0,0,0,4.1435,0,0,0,0,0,0,0,0,0,0,0,0,0.7015,0,0.7015,1.3988,0,0,0,0.7015,0,1.1097,0,0.7015,0,0,0,0,0,1.9602,0
0,0,0,0,0,0.84772,0.51112,0,1.2998,0,1.0991,0.51112,0,0.84772,0.51112,0,0,0,0,0,0,0,0.51112,1.7352,0.51112,0,0,0,0,0,1.2998,0,0,0,0,0.51112,0,0.51112,0,0,0,0,0,0.51112,0,0,0,0.51112,0,0,0,0,0,0,0,0,0,0,1.7352,0,0.84772,0,0,1.8464,0,0,0,0.51112,0,0,2.4574,0,3.5934,0,0,0,1.7352,1.61,0,0,0,0,0,0.51112,0,0,0,0.84772,0.51112,0,0,0,0,0,1.4669,0,0,0,0,1.61,0,0,0,0,0.84772,1.0991,0,0.51112,0,1.61,0,0,0,0.51112,0,0.51112,0,0,0,0,0,0,0,0,3.9455,3.8221,0,0,1.0991,0,3.5368,0,0.51112,0.51112,0,0,0,0.51112,3.0452,0,0,0,1.8464,0,0,0.51112,0,0.51112,0,2.336,0,0,0,0,0.51112,0,0,1.4669,0,1.4669,0,0,0,0,0,1.0991,0,0,0,0,0,0,0,0,0,0,0,0.84772,0,0.84772,0,0,0,0,0,0,1.9465,0,0.84772,1.61,0,0,0.51112,0,0,0,0,0,0,0,0,0,0,0.51112,0.51112,0,0,0,1.7352,0,0,0,0,0,0,1.61,0,0,1.8464,0,1.4669,0,0.51112,0,0.51112,0,0,1.0991,0,0,1.4669,1.2998,0.51112,0,0,0,0,3.5368,0,0,0,0,0.51112,0,0.84772,0.51112,0,0,0.51112,0.51112,0,1.0991,0.84772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8464,0.51112,0,0,0,0,0,0,0.51112,0,0,0,0,0,0,1.4669,0,0,0,0,0,0,0,0.51112,0.51112,1.4669,0,0,0,0,0,0
0,0,0,0.58789,0.58789,0,0,0,2.9234,0,0,0,0.58789,1.2239,0,0,0.95566,0,0,0,0,0,0,1.2239,0,0,0,0,0,0,1.6096,0,0,0.95566,1.4353,0,0,1.4353,0,0,0,0,0,3.4722,0,0,0.58789,0.58789,0,0,0.58789,1.8873,0,0,0,0,2.3611,0,0,0.58789,0,0,1.2239,0,0,0,1.2239,0,0.58789,0,1.6096,0,3.2811,0.95566,0.58789,0,1.4353,2.3611,0,1.7581,0,0,0,0,0.58789,0,0.58789,0,0.58789,0,0,0.95566,0,0,0,0,1.2239,0.95566,0,0,0,0,0,1.2239,0,2.2826,0,0,1.8873,0,0,0,0.95566,3.9399,2.1974,0,0.58789,0,0,0,2.4338,0,0,0,0,1.2239,0,0,1.7581,0,0.58789,0,0.58789,0,0.58789,0,0,0,4.4239,0,0.95566,0.95566,0,0,0,1.6096,0,1.2239,1.4353,0,0,0.58789,0,0.58789,0,0,0,0,0,3.2191,0,0,0,0,0,0,1.2239,0,0,0,0,0,0.58789,0,0,0,0,0.95566,0,0,0,0,0,0,0,0,0.95566,0,0,0,0,0,0,0,0.58789,0,0,0,0.58789,0,0.58789,0,0,2.4338,0.58789,0,1.2239,2.0017,2.2826,0,0,0,0,0.58789,0,0,0,0.58789,0,0,0,0,0.58789,0,0,0,0,0,0,0,0.95566,1.8873,0,0,0,0.58789,1.4353,3.0448,0,0.95566,0,0,0,0,0,0,0,1.2239,1.2239,0,0,0.58789,0,0,0,0.58789,0,0,0.58789,1.6096,0,1.2239,0,0,0,0,0,0,4.7624,0,0,0,1.8873,0,0.58789,0,0.95566,1.4353,1.2239,0,0,0,0,0.95566,0,0,0,0,0,0,0,0,0,0.58789,0,0,0,0.95566,0,0
0,0,1.6801,0,1.1579,1.9201,1.5344,0,2.5931,0,0,1.1579,0.89829,0,0.89829,0,0,0,0,0,0,0.54679,0.54679,0,0,0,0,0,0.54679,0,0,0,0,0,0,0,0,0,0.54679,0,0.89829,0.54679,0,0,0,0,0.54679,0.54679,0,0,0.54679,0.54679,0,1.1579,0,0.54679,0,1.9201,1.5344,0,0,0,0,0.54679,0,0,0,1.5344,0,0,0.89829,0,3.2194,0,0,0,0,0,0,0,0,1.6801,0,1.5344,0,0,0,0,0,0,0,1.1579,0,0,0,0.89829,3.2481,1.3637,0,1.5344,0.54679,0,0,0.54679,0,0,0,0.54679,0.89829,1.1579,0,0,0,0.54679,0.54679,0,1.1579,0,1.9201,0,0,0,0,0,1.1579,2.5931,0,0,0,1.1579,0,0,0,1.6801,0,1.3637,0.54679,0.54679,2.1135,0,0.54679,0,1.1579,1.5344,0,0,1.6801,0.54679,0,1.3637,0,1.8073,0,1.1579,0,0,0,0.54679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54679,0,0,0,2.0215,1.3637,0,1.8073,0.54679,0,0,0,0,0.89829,0,0,1.8073,2.0215,0,0,1.1579,0,1.1579,0,2.1977,0,0,0,0,0,0.89829,0,0,0,0,0,0.54679,0,0.89829,0,1.1579,0,0.89829,0,0,1.3637,0,0,0.89829,3.0957,0,0,1.6801,0,1.9201,0,0,0,0.54679,2.2755,0.54679,0,0.89829,2.8757,0,1.5344,0,0,1.1579,0,1.5344,1.6801,0,0,0.54679,0,0,0,0.54679,0.89829,2.0215,0,0,0,0,0,0,0,0,0,0,0,0.89829,0,0,0,0.54679,0,0,0,0,0.54679,0.89829,0,0.54679,0.89829,0,0,1.5344,0,0,0
0,0,0,0.97201,0.59973,1.9097,0,0,2.7059,0,0,1.4555,0.97201,0.97201,0,0,0,0.59973,0,0,0,0,0.97201,2.6494,1.2427,0,0,1.6308,0,0,0,0,0,0,0,0,0,0,0,1.4555,0,0,0,1.2427,0,0,0,0,0,0,0,0,1.4555,0,0,0,0,0,0,0,0,0,0,0.97201,0,0,0,0,0.59973,0,2.221,0,3.4468,0.59973,0,0,0.59973,0,0,0,0,0,0,0,0,0,1.6308,0,0,0.59973,0,0,0,0,0,0,2.3064,1.6308,0,2.3064,0,0,0,0,0.97201,0,0,0,0,0,0.59973,0,0,0.59973,0.59973,0,0,0,0,0,0,0,0,0,1.6308,2.458,0,0.59973,1.6308,0,2.9484,0,0,2.7059,0.59973,0.59973,0.97201,0,1.2427,0,0,0,0,0,1.6308,0,0,0,0,2.8583,0,0,0,0,0,0,2.1276,2.221,0,2.8583,2.5259,0,0,0,0,0,0,0,0,0,1.9097,1.2427,0,0,0,0,0,0,0.59973,0,0,0,0,0,0,0,0,0,0,0.59973,0,0,0,0,0.59973,0,0,0,0,0.59973,0,0.59973,0,0,0,0.59973,0.59973,0,1.9097,0,0,0,0,0.59973,0,1.9097,0,1.4555,0,0,2.1276,0,0,0,1.2427,0,0,0,0,0,0,3.6369,0,0,0,0,2.9484,3.2119,0,0.59973,0,0,0,0,0,0.59973,0,0.97201,0,0,0,2.9484,0,1.4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9097,0,0.97201,0,0,0,0.59973,0,0,3.276,0,0,0,0,0,0,2.0246,0,0.59973,2.0246,0,0,0.97201,0,1.6308,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.6492,0,0,0.69864,0,0,0,1.8009,0.69864,0,0,0,0,0,0,3.0061,0,0,0,2.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69864,0,0,0,0,0,0,0,0,0,0,0,0,0.69864,0,0,0,0.69864,0,0,0,0,3.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8009,0,0,0,0,0,0,0,0,2.5751,0,0,0,0,1.6182,0,2.5751,0,0,0,0,0,0,0.69864,0,0,0,0,0,0,2.3125,0,0,0,0,0,0,2.4079,0,0,0,0,0,0,0,0,0,0,2.3125,0,3.9997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6182,0,0,0,0,0,0.69864,0,0,0,0.69864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69864,0,0,0,0,0,0,0,0,0,0,0.69864,0,0,0,0,0,0,0,0.69864,0.69864,0,0,0,0,0,0,0,0,0,1.6182,0,0,0,0,0,0,0,3.5942,0.69864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1059,0,0,0,0,0,0,0,0,0
0,0.5551,0,0,1.5498,0,0,0,2.8522,0,0,0,1.6961,0,0,0,0,0,0,2.6643,1.3784,0,0,0.5551,0,0,0,0.90996,1.8237,0.5551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90996,0,0,0,0,0,0.90996,0,0,3.322,0,0,0,0.90996,1.5498,0,0.5551,0,0,0,0.5551,0,0,1.8237,0,1.1713,0,0,2.5552,0,0,1.9369,0,2.4327,1.1713,0.5551,1.1713,0,0,0,0,2.2931,0.90996,1.3784,0,0,0.5551,0,0,0,0.90996,0,0,0.5551,0,0,0,0,0,1.1713,0,0,2.7627,0,0,0,1.5498,0.5551,0,0,0,0,0,1.1713,0,4.8911,0,0,0,0,0,0,0,0,0,0,0,0,0.90996,0,0,0,0,0,0,0.5551,0,0,0,0,0,0,0,0,2.6643,0,0,0,0,0.90996,0,0,0,0,0.5551,0.5551,0,0,0,0,0,0.5551,0,0,0,0,0.5551,0,0,0,0,0,0,0,1.1713,0.5551,0,0,0.5551,0,1.3784,1.1713,0,0,0,0,0,0,0.5551,0,0,0.5551,0.5551,0,0,0,0,0,0,1.5498,0,0,0,0,0.5551,0,0,0,2.9344,0,0,0,0,2.4958,3.1783,0,0,0,0,0,0,0,0,0.90996,2.0385,0,0,0,0.5551,0,0,0,0,0,0,0,0,0,0,0,0.5551,0,0,0,0,1.1713,0,0.5551,0,0,0,0,0,0,0,0,0,0,1.1713,2.2152,0,1.6961,0,0,0,0,0,1.9369,0,0.5551,1.1713,0,0,1.3784,0,0,0
0,0.97262,0.97262,0,0,0,1.6316,0,2.3073,0,1.9106,1.2434,0,0,0,0.60017,0,0,0,0,0,0,0,1.9106,0,0.60017,0,0,0,0,0,0,0,0,0,0,0,0,0.60017,0,0,0,0,2.9915,0,0,0,0,0,0.97262,0,0,0,2.1285,0,0,0,2.0254,0,0,0,0,0,0.60017,0,0,2.0254,2.4589,0,0,0.60017,0,4.1767,0,0,1.2434,1.6316,2.9053,0,0.60017,0,0,0,0,0,0.60017,0.60017,0,0.97262,0,0,0,0,0,0,0,2.1285,3.4213,0,0,0,0,0.60017,0,0.97262,0,0,0,0,1.4562,0,0,0,0,1.4562,0,0,0,1.6316,0,0,0,0.60017,0,1.4562,2.7603,0,0,0,0,0,1.6316,1.4562,0.60017,0,1.4562,0,0,2.5269,0,0,0.60017,1.4562,0,0,0,0,0,0,0,2.1285,0,0,0,0,0,0,0,0,0.60017,0,0.60017,0,0,0,0.60017,0,0.97262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7808,0,0,0,0,0,0,0,0,0,0.97262,0,0,0,0,0,0,0,0,0,0.97262,0.60017,0,0,0,0,1.6316,0,0,0,0,0,0,0,0,0,0,0,0.60017,0,0,0,1.4562,0,0,0,0,0.60017,0,2.9915,0,0,0,0.97262,2.6503,2.2218,0,0,0,0,0,0,0,0,0,0,0.60017,0,0,1.6316,0,0,0,0.97262,0,0,0,0.60017,0,0,0,0,0,0,0,0,3.8857,0.60017,0.60017,0,0,0,0,0,2.5269,1.4562,0,0,0,0,0,0,0.60017,0,0,0,0,0,0.60017,0,0,0,0,0,0,0,0,0
